Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-FHTI
Unit ID........: 10003459
EDC Models.....: P-4-6-G,,
SW Version.....: 1.2
Tracking Number: 456
Local Time: 2026/05/08 08:49:14 
Zulu Time.: 2026/05/08 15:49:14 
Flight Number: 1316
Engine Hours.: 2286.07 hrs
Tach Time....: 1276.68 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,VOLTS    ANN;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*F,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
08:49:28,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,57,57,0,57,57,57,56,57,57,1,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:29,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,58,57,57,57,57,0,57,57,57,56,57,57,1,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:29,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,57,58,1,58,57,57,56,57,57,1,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:29,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,58,57,58,57,57,0,57,57,57,56,57,57,1,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:30,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,58,58,1,58,57,57,57,57,57,1,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:30,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,58,58,1,58,57,57,57,57,57,0,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:30,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,58,57,57,58,1,58,57,57,57,57,57,0,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:31,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,57,58,1,58,57,57,57,57,57,0,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:31,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,57,58,1,58,57,57,57,57,57,0,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:31,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,58,57,0,57,57,57,57,57,57,0,57,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:32,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,58,57,0,57,57,57,57,57,57,0,57,18.0,18.0,18.0,18.0,0,56,56,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:32,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,57,58,1,58,57,57,57,57,57,0,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:32,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,58,57,0,57,57,57,57,57,57,0,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:33,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,58,57,0,57,57,57,57,57,57,0,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:33,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,58,57,58,1,58,57,57,57,57,57,0,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:33,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,57,58,1,58,57,57,57,57,57,0,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:34,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,57,58,1,58,57,57,57,57,57,0,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:34,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,57,57,0,57,57,57,57,57,57,0,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:34,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,57,57,0,57,57,57,57,57,57,0,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:35,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,57,57,0,57,57,57,57,57,57,0,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:35,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,57,57,0,57,57,57,56,56,57,0,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
08:49:35,TOTAL   : 24.84,0,0,0,58,15,11.6,11.6,0.0,0.0,57,57,57,57,57,0,57,57,57,56,56,57,1,57,18.0,18.0,18.0,18.0,0,57,57,56,  0.00,1276.68,24.8,0.0,0.0,0.0,24.8,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,10.2,0.0,0.0,359940.0,100.0,24.8,
